shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_54,41.6482128308397,-4.72963487338649,33955,3326
Route_54,41.6482028095709,-4.72968181204431,33956,3330
Route_54,41.6481927883053,-4.72971533965705,33957,3333
Route_54,41.648180762796,-4.72974618506077,33958,3336
Route_54,41.6481709056019,-4.72976844572536,33959,3338
Route_54,41.6481486947922,-4.72981860470428,33960,3343
Route_54,41.6481376688351,-4.72984442697069,33961,3346
Route_54,41.6481290785369,-4.72986454502461,33962,3348
Route_54,41.6481246437446,-4.72987493109368,33963,3349
Route_54,41.6480719298804,-4.73000004575207,33964,3361
Route_54,41.6480397758616,-4.73004755768967,33965,3366
Route_54,41.6480107141289,-4.73007471505597,33966,3370
Route_54,41.6479816523831,-4.73009382579521,33967,3374
Route_54,41.647877430842,-4.73022324238027,33968,3390
Route_54,41.647511029206,-4.73071787165644,33969,3448
Route_54,41.6474630910511,-4.7307727333132,33970,3455
Route_54,41.6472151863223,-4.73105605655611,33971,3491
Route_54,41.6471912662544,-4.73108533419995,33972,3495
Route_54,41.6469355936548,-4.73141781897303,33973,3534
Route_54,41.6469259676882,-4.73143033681113,33974,3536
Route_54,41.6468365071205,-4.73154667415086,33975,3550
Route_54,41.6464607350905,-4.73203711598651,33976,3608
Route_54,41.6463229560865,-4.73220723506066,33977,3629
Route_54,41.6460649177345,-4.73249537135568,33978,3666
Route_54,41.6460033235306,-4.73258438287942,33979,3676
Route_54,41.6446983793615,-4.73422746836911,33980,3875
Route_54,41.6442659406917,-4.73478665271657,33981,3942
Route_54,41.6442295308043,-4.73483066028229,33982,3947
Route_54,41.6440548635676,-4.73507090952888,33983,3975
Route_54,41.6437352901986,-4.73549168936601,33984,4025
Route_54,41.6437206305356,-4.73551099148681,33985,4027
Route_54,41.6436611280423,-4.73558933794347,33986,4037
Route_54,41.6436380775165,-4.735621045439,33987,4041
Route_54,41.6435911173786,-4.73570917492999,33988,4050
Route_54,41.6435792342026,-4.73574605546767,33989,4053
Route_54,41.6435759412754,-4.73577910423142,33990,4056
Route_54,41.6435637717019,-4.73582518079738,33991,4060
Route_54,41.6435458753306,-4.73586359381545,33992,4064
Route_54,41.6434606884114,-4.73598620919004,33993,4078
Route_54,41.6429338177484,-4.7366345373273,33994,4157
Route_54,41.6428656675746,-4.7367136624933,33995,4167
Route_54,41.6428092575112,-4.73676596548727,33996,4175
Route_54,41.6427409662099,-4.73683455343865,33997,4184
Route_54,41.6426587848631,-4.73690563189573,33998,4195
Route_54,41.6425701605928,-4.7369728787426,33999,4207
Route_54,41.6424461733802,-4.73705047126451,34000,4222
Route_54,41.642286964059,-4.7371407085913,34001,4241
Route_54,41.6420593170388,-4.73727845903094,34002,4269
Route_54,41.641894809774,-4.73736141597087,34003,4288
Route_54,41.6417373173475,-4.73743632636562,34004,4307
Route_54,41.6415152531387,-4.73752828763054,34005,4333
Route_54,41.6412215999735,-4.73764668790645,34006,4367
Route_54,41.6411003294192,-4.73768558001905,34007,4381
Route_54,41.6410202937195,-4.7377037806997,34008,4390
Route_54,41.6409707545072,-4.73770358916012,34009,4395
Route_54,41.6409527142128,-4.73770358916012,34010,4397
Route_54,41.6409164904667,-4.73770435556402,34011,4401
Route_54,41.6408979224275,-4.73770583713089,34012,4403
Route_54,41.6408593095102,-4.73772264550818,34013,4408
Route_54,41.6408184290365,-4.73773321217789,34014,4413
Route_54,41.6406731038701,-4.737775361321,34015,4429
Route_54,41.6404908720497,-4.73783089961428,34016,4450
Route_54,41.6404671449178,-4.73784392289443,34017,4453
Route_54,41.6404243346611,-4.7378732349992,34018,4458
Route_54,41.6404002221468,-4.73788757495382,34019,4461
Route_54,41.6403871368809,-4.73789535688821,34020,4463
Route_54,41.6403702133038,-4.7379054215074,34021,4465
Route_54,41.6402760019437,-4.73795178538273,34022,4476
Route_54,41.6400907287411,-4.73802458810536,34023,4497
Route_54,41.6400730744259,-4.73803612712839,34024,4500
Route_54,41.640053502227,-4.7380489196898,34025,4502
Route_54,41.6400254391452,-4.7380766996416,34026,4506
Route_54,41.6399863512609,-4.73811463381071,34027,4511
Route_54,41.6399622971663,-4.73814145590088,34028,4515
Route_54,41.6399335182011,-4.73818188073943,34029,4519
Route_54,41.639893428067,-4.73822326327591,34030,4525
Route_54,41.639476347525,-4.73836292968437,34031,4573
Route_54,41.6392449678111,-4.73844607808204,34032,4599
Route_54,41.6391268464055,-4.73849550732741,34033,4613
Route_54,41.6390406918447,-4.73853103690561,34034,4623
Route_54,41.6390016640111,-4.73854580408707,34035,4627
Route_54,41.6387671326233,-4.73863699919363,34036,4655
Route_54,41.6380858722083,-4.73889525758131,34037,4733
Route_54,41.6378637943768,-4.73900714403797,34038,4760
Route_54,41.6377884591797,-4.7390459192623,34039,4769
Route_54,41.637741760706,-4.73907319941038,34040,4774
Route_54,41.6377170918837,-4.73909710576058,34041,4778
Route_54,41.6376935276007,-4.73912192815547,34042,4781
Route_54,41.6376795006963,-4.73913769387785,34043,4783
Route_54,41.6376494320006,-4.73915646934095,34044,4787
Route_54,41.6376183610002,-4.73917256259506,34045,4790
Route_54,41.6376043289305,-4.73917524480408,34046,4792
Route_54,41.6375911176148,-4.73917851499059,34047,4793
Route_54,41.6375779062936,-4.73917776185735,34048,4795
Route_54,41.637569098743,-4.73917681273884,34049,4796
Route_54,41.6375455994285,-4.739172874579,34050,4797
Route_54,41.6375318179159,-4.73917086292224,34051,4798
Route_54,41.6375185375465,-4.73916616905646,34052,4800
Route_54,41.6374919767962,-4.7391494052501,34053,4803
Route_54,41.637470427503,-4.73913465310052,34054,4806
Route_54,41.6374513839354,-4.73912325371219,34055,4808
Route_54,41.6374228185753,-4.73910514880131,34056,4812
Route_54,41.6374047772877,-4.739093749413,34057,4814
Route_54,41.6373892417304,-4.73908905554723,34058,4815
Route_54,41.637375990084,-4.73909007698936,34059,4817
Route_54,41.6373527154968,-4.73909311009842,34060,4820
Route_54,41.6373323030374,-4.73910041432538,34061,4823
Route_54,41.6372626434931,-4.73912958334843,34062,4831
Route_54,41.6371934850373,-4.73915607016246,34063,4839
Route_54,41.637103619405,-4.73918916614602,34064,4849
Route_54,41.6370826564291,-4.73919978706713,34065,4852
Route_54,41.6370711726376,-4.73920912085655,34066,4853
Route_54,41.6370581853952,-4.73921912517778,34067,4855
Route_54,41.6370157582517,-4.73924237870278,34068,4860
Route_54,41.6370046794727,-4.73924652990607,34069,4861
Route_54,41.6369742720785,-4.73925792354652,34070,4865
Route_54,41.6368313124382,-4.7392999918602,34071,4881
Route_54,41.6366286889353,-4.73937544662844,34072,4904
Route_54,41.6364895795501,-4.73941800905693,34073,4920
Route_54,41.6362344129293,-4.73949911064132,34074,4949
Route_54,41.6359656875796,-4.7395953877269,34075,4980
Route_54,41.6355126554984,-4.73975215755686,34076,5032
Route_54,41.6353169349027,-4.73983101565005,34077,5055
Route_54,41.6349900180143,-4.73988374220023,34078,5092
Route_54,41.6347142185335,-4.73992955151118,34079,5122
Route_54,41.634494443244,-4.73996540841712,34080,5147
Route_54,41.6343270525869,-4.74000662974111,34081,5166
Route_54,41.6341466838177,-4.74004015735382,34082,5186
Route_54,41.6339621470054,-4.74006563833948,34083,5207
Route_54,41.6337711733794,-4.74010685966348,34084,5228
Route_54,41.6335204802447,-4.7401430694852,34085,5256
Route_54,41.6333024417638,-4.74017299725876,34086,5281
Route_54,41.6331463904984,-4.74018711413538,34087,5298
Route_54,41.6328597682079,-4.74026059264896,34088,5330
Route_54,41.632689256008,-4.74027305938564,34089,5349
Route_54,41.6326117519188,-4.74028965243478,34090,5357
Route_54,41.63255862637,-4.74030373403212,34091,5363
Route_54,41.6324336731346,-4.74032028608081,34092,5377
Route_54,41.6324027809974,-4.74033308953947,34093,5381
Route_54,41.6322887218971,-4.7403884983396,34094,5394
Route_54,41.632181467848,-4.74045421246048,34095,5408
Route_54,41.6320288958723,-4.74055310127829,34096,5426
Route_54,41.6318526714348,-4.74067189719942,34097,5448
Route_54,41.6318303723098,-4.74068692937191,34098,5451
Route_54,41.6316633991337,-4.74078774376946,34099,5471
Route_54,41.6316546287097,-4.74079303912561,34100,5473
Route_54,41.6315953931782,-4.74082880411305,34101,5480
Route_54,41.6314022495607,-4.74096037355388,34102,5504
Route_54,41.6311828321764,-4.74105467432334,34103,5529
Route_54,41.6311467491413,-4.74107355630795,34104,5533
Route_54,41.6309416882447,-4.74122126950718,34105,5559
Route_54,41.6307151704724,-4.74140630309026,34106,5588
Route_54,41.6306690602737,-4.74143331639259,34107,5594
Route_54,41.6304425176596,-4.7415712589448,34108,5621
Route_54,41.6302460465357,-4.74169617320366,34109,5645
Route_54,41.6298880469548,-4.74196937528052,34110,5691
Route_54,41.6296795451737,-4.74215981212072,34111,5719
Route_54,41.6289775694078,-4.74278553330742,34112,5813
Route_54,41.6284580583739,-4.74328676052112,34113,5884
Route_54,41.6284373141789,-4.7433119152048,34114,5887
Route_54,41.6284098188715,-4.74334755016222,34115,5891
Route_54,41.6283897701929,-4.7433770544614,34116,5895
Route_54,41.6283677166392,-4.74341862870116,34117,5899
Route_54,41.6283445174121,-4.74347476355092,34118,5904
Route_54,41.6283258001334,-4.74353852175802,34119,5910
Route_54,41.6283042187745,-4.74358695295119,34120,5915
Route_54,41.628263920024,-4.74364549792092,34121,5921
Route_54,41.6282247319745,-4.74369459726508,34122,5927
Route_54,41.6281505517137,-4.74380456783481,34123,5939
Route_54,41.6281004298039,-4.74388235189633,34124,5948
Route_54,41.6279881565845,-4.74404596664643,34125,5966
Route_54,41.6279701126559,-4.74409424640875,34126,5971
Route_54,41.6279500638406,-4.74416398384323,34127,5977
Route_54,41.6279199906058,-4.74420153476947,34128,5982
Route_54,41.6278428027997,-4.74427261330845,34129,5992
Route_54,41.6278238057931,-4.74429010671434,34130,5995
Route_54,41.6277656148881,-4.74434369184743,34131,6002
Route_54,41.6275069838708,-4.74459313728611,34132,6038
Route_54,41.6270326921048,-4.7449563976599,34133,6099
Route_54,41.6264151794312,-4.74550625050859,34134,6181
Route_54,41.626308918076,-4.74560012782421,34135,6195
Route_54,41.6262908736775,-4.7456108566603,34136,6197
Route_54,41.6262507749963,-4.74562694991439,34137,6202
Route_54,41.626218696033,-4.74562426770537,34138,6206
Route_54,41.6262006516093,-4.74562426770537,34139,6208
Route_54,41.6261565429969,-4.74561622107833,34140,6213
Route_54,41.6261304788025,-4.74561622107833,34141,6216
Route_54,41.6260821194955,-4.74560582686354,34142,6221
Route_54,41.6260317552395,-4.74558202159149,34143,6227
Route_54,41.6260146312558,-4.74558738591218,34144,6229
Route_54,41.6259855595898,-4.74559409143472,34145,6232
Route_54,41.6259564879108,-4.74561018468882,34146,6236
Route_54,41.6259254112737,-4.74563566567448,34147,6240
Route_54,41.6258151392151,-4.74572283746753,34148,6254
Route_54,41.6256868228836,-4.74584890129133,34149,6272
Route_54,41.6255234190702,-4.74598971726472,34150,6293
Route_54,41.6251204226372,-4.74633572222791,34151,6347
Route_54,41.6248587739619,-4.74655968668082,34152,6381
Route_54,41.6245941169329,-4.74680108549234,34153,6417
Route_54,41.6244337181274,-4.74694324257025,34154,6438
Route_54,41.6241620419736,-4.74716586591866,34155,6473
Route_54,41.6240762502029,-4.74723824844403,34156,6485
Route_54,41.6240681614333,-4.7472450729281,34157,6486
Route_54,41.6239856017639,-4.74731472851909,34158,6497
Route_54,41.6237560780722,-4.74749763172859,34159,6526
Route_54,41.6237308201172,-4.74751873184448,34160,6529
Route_54,41.6236466095143,-4.74757908154737,34161,6540
Route_54,41.6235664088377,-4.74762870241419,34162,6550
Route_54,41.6234641528305,-4.74768636990805,34163,6562
Route_54,41.6233889644863,-4.74772392083428,34164,6571
Route_54,41.6233268087223,-4.7477426962974,34165,6578
Route_54,41.6232265581176,-4.74777890611912,34166,6590
Route_54,41.6231363317618,-4.74781779814988,34167,6600
Route_54,41.6230070077536,-4.74788083006177,34168,6615
Route_54,41.6229438491026,-4.747915698779,34169,6623
Route_54,41.6228877080277,-4.74794922639171,34170,6630
Route_54,41.6228355769857,-4.747994823945,34171,6637
Route_54,41.6227774307739,-4.74805115033435,34172,6645
Route_54,41.6227202875267,-4.74810077120117,34173,6652
Route_54,41.6226992345563,-4.74812759329134,34174,6656
Route_54,41.6226841967162,-4.74816648532207,34175,6659
Route_54,41.6226751740104,-4.74819196630773,34176,6662
Route_54,41.6226671092319,-4.74821122939637,34177,6663
Route_54,41.6226330236747,-4.74826353247219,34178,6669
Route_54,41.6225778848638,-4.74831717665253,34179,6676
Route_54,41.6225488116481,-4.74833192880213,34180,6680
Route_54,41.6225177333687,-4.74833461101114,34181,6683
Route_54,41.6224866550744,-4.74833461101114,34182,6687
Route_54,41.6224525691857,-4.74833058769762,34183,6691
Route_54,41.6224164782254,-4.74831851775703,34184,6695
Route_54,41.6223894099919,-4.74830242450294,34185,6698
Route_54,41.6223593341634,-4.7482796257263,34186,6702
Route_54,41.6223352734906,-4.74825146253161,34187,6705
Route_54,41.6223182305086,-4.74822061712792,34188,6709
Route_54,41.6223041951687,-4.74818306620168,34189,6712
Route_54,41.6222861496495,-4.74810528214019,34190,6719
Route_54,41.6222681041252,-4.74798860604794,34191,6729
Route_54,41.6222530661844,-4.7478558367016,34192,6740
Route_54,41.622242038359,-4.74764260108476,34193,6758
Route_54,41.6222400333176,-4.74748837406628,34194,6771
Route_54,41.6222360231993,-4.74724831635925,34195,6791
Route_54,41.6222249953709,-4.74714639241661,34196,6799
Route_54,41.622200140619,-4.74699825799592,34197,6812
Route_54,41.622193908697,-4.74695341971271,34198,6816
Route_54,41.6221714654489,-4.74679432185898,34199,6829
Route_54,41.622046536557,-4.74595697906289,34200,6900
Route_54,41.6219271708987,-4.74512124218167,34201,6971
Route_54,41.6217547349812,-4.7439383880052,34202,7072
Route_54,41.6216945827931,-4.74353605665265,34203,7106
Route_54,41.621632425396,-4.74310690320994,34204,7142
Route_54,41.6215602426057,-4.74262947000492,34205,7183
Route_54,41.6215221460642,-4.74239611782044,34206,7203
Route_54,41.6214840495001,-4.74217081226302,34207,7222
Route_54,41.6214479579977,-4.74201256193101,34208,7236
Route_54,41.6213797851045,-4.74166655696783,34209,7266
Route_54,41.6212675005594,-4.74119985259888,34210,7306
Route_54,41.6212093529335,-4.74096381820539,34211,7327
Route_54,41.6211261422486,-4.74066072858321,34212,7354
Route_54,41.6210203734488,-4.7402872309849,34213,7387
Route_54,41.6209826708092,-4.74015682033357,34214,7399
Route_54,41.6209727062686,-4.74010437736499,34215,7403
Route_54,41.6209576680258,-4.74004670987115,34216,7409
Route_54,41.6208794691067,-4.73980799326873,34217,7430
Route_54,41.6207982624365,-4.73957866439787,34218,7451
Route_54,41.6207381092816,-4.73940432081183,34219,7467
Route_54,41.6206729433005,-4.73922327170326,34220,7484
Route_54,41.6205365958038,-4.73888799557627,34221,7516
Route_54,41.6203832045254,-4.73851248631404,34222,7552
Route_54,41.6202909690713,-4.73830193290629,34223,7572
Route_54,41.6201977309238,-4.73809540281207,34224,7592
Route_54,41.6200082465312,-4.73768502483264,34225,7632
Route_54,41.6199551105963,-4.73756700763593,34226,7644
Route_54,41.6199059848817,-4.73745301375276,34227,7655
Route_54,41.6198047256376,-4.73722100267288,34228,7677
Route_54,41.6196222580834,-4.73674893388608,34229,7721
Route_54,41.6195320266845,-4.73651826391071,34230,7743
Route_54,41.6194468080253,-4.73630502829395,34231,7763
Route_54,41.6194198396017,-4.73623993239412,34232,7769
Route_54,41.6193356233687,-4.73600389800063,34233,7790
Route_54,41.6193055461161,-4.73591002068503,34234,7799
Route_54,41.6192614327867,-4.73580005011534,34235,7809
Route_54,41.6192253400404,-4.7357142194268,34236,7818
Route_54,41.6191912524278,-4.73565521082841,34237,7824
Route_54,41.6191689450223,-4.7356203421112,34238,7828
Route_54,41.6191426272979,-4.73559620223004,34239,7831
Route_54,41.6190899918087,-4.7355532868858,34240,7838
Route_54,41.6190683588452,-4.73554211556084,34241,7841
Route_54,41.6190402866269,-4.73553138672478,34242,7844
Route_54,41.6190242453538,-4.73552870451576,34243,7846
Route_54,41.6189981782764,-4.73553138672478,34244,7849
Route_54,41.6189580750598,-4.73554747997887,34245,7853
Route_54,41.6187945472444,-4.73562453719834,34246,7872
Route_54,41.6187854091515,-4.73562884323078,34247,7873
Route_54,41.618743060355,-4.73565123222168,34248,7879
Route_54,41.6185319363375,-4.73576284895478,34249,7904
Route_54,41.6184937912961,-4.73577676617019,34250,7908
Route_54,41.6182491599678,-4.73590282999398,34251,7938
Route_54,41.6179764544363,-4.73603962265385,34252,7970
Route_54,41.6176375773373,-4.73621128403092,34253,8010
Route_54,41.6173708860625,-4.73634539448177,34254,8042
Route_54,41.617180390755,-4.73644195400636,34255,8064
Route_54,41.6168936452283,-4.73659483992033,34256,8099
Route_54,41.616564788297,-4.73676113687939,34257,8138
Route_54,41.6163542551637,-4.73688953025183,34258,8163
Route_54,41.6163334912333,-4.73689946593572,34259,8165
Route_54,41.6162994020923,-4.73692494692138,34260,8170
Route_54,41.6162623050656,-4.73695713342958,34261,8175
Route_54,41.6162322263797,-4.73698797883327,34262,8179
Route_54,41.616211672608,-4.7370154714757,34263,8182
Route_54,41.6161951293194,-4.73704296411812,34264,8185
Route_54,41.6161730715948,-4.73707783283533,34265,8189
Route_54,41.6161490086139,-4.73710867823902,34266,8193
Route_54,41.6161262367084,-4.73712629308687,34267,8196
Route_54,41.6161064726852,-4.73713854349621,34268,8198
Route_54,41.6160809813788,-4.73714426887223,34269,8201
Route_54,41.616060077516,-4.73714230855871,34270,8203
Route_54,41.616042332807,-4.73713034130525,34271,8205
Route_54,41.6160287973556,-4.73711827136468,34272,8207
Route_54,41.6160107500802,-4.7370887670655,34273,8210
Route_54,41.6159937054267,-4.73705523945277,34274,8213
Route_54,41.6159886922925,-4.73702439404908,34275,8216
Route_54,41.6159856844118,-4.73697745539129,34276,8220
Route_54,41.6159906975463,-4.73693856336055,34277,8223
Route_54,41.6160077422005,-4.73689430691176,34278,8227
Route_54,41.6160257894768,-4.73687419034415,34279,8230
Route_54,41.616055868259,-4.73686077929905,34280,8233
Route_54,41.616082939151,-4.73685943819455,34281,8236
Route_54,41.6161300626504,-4.73686077929905,34282,8242
Route_54,41.6161581361355,-4.73686077929905,34283,8245
Route_54,41.6161801938652,-4.73685675598553,34284,8247
Route_54,41.6162002463403,-4.736850050463,34285,8250
Route_54,41.6162453643865,-4.73682456947733,34286,8255
Route_54,41.6163549633838,-4.7367626901871,34287,8268
Route_54,41.6164396211413,-4.73671727964409,34288,8278
Route_54,41.6164578915373,-4.73670882015139,34289,8280
Route_54,41.6164871938768,-4.73669525273391,34290,8283
Route_54,41.6166519246555,-4.73661897970752,34291,8303
Route_54,41.6171612528305,-4.73633734776076,34292,8364
Route_54,41.6175041451241,-4.73617373301073,34293,8404
Route_54,41.6180455499111,-4.73590282990001,34294,8468
Route_54,41.6184626289491,-4.73568825317868,34295,8518
Route_54,41.6185227849354,-4.73565606667046,34296,8525
Route_54,41.618571945212,-4.73562534798487,34297,8531
Route_54,41.6186111409726,-4.7356072808318,34298,8536
Route_54,41.6188666326905,-4.73547731654833,34299,8566
Route_54,41.6188837686123,-4.73546859975874,34300,8568
Route_54,41.6188958748015,-4.73546244154488,34301,8569
Route_54,41.6189460038667,-4.73543561945472,34302,8575
Route_54,41.618976081287,-4.73541147957356,34303,8579
Route_54,41.6189964492588,-4.73539613667989,34304,8582
Route_54,41.6190047756662,-4.7353540253892,34305,8586
Route_54,41.619006984115,-4.73533322537792,34306,8588
Route_54,41.619017009914,-4.73530640328775,34307,8590
Route_54,41.6190340537685,-4.73527019346603,34308,8594
Route_54,41.619053102777,-4.73523934806233,34309,8597
Route_54,41.6190731543588,-4.7352178903902,34310,8600
Route_54,41.6190932059343,-4.7352044793451,34311,8602
Route_54,41.6191172678169,-4.73519509161355,34312,8605
Route_54,41.6191453400018,-4.73518838609101,34313,8608
Route_54,41.6191673967099,-4.73518838609101,34314,8611
Route_54,41.6191954688731,-4.73519106830003,34315,8614
Route_54,41.6192215358707,-4.73520045603159,34316,8617
Route_54,41.6192444936427,-4.73522448970904,34317,8620
Route_54,41.6192608396419,-4.73523724654471,34318,8622
Route_54,41.619275161002,-4.73524185061835,34319,8624
Route_54,41.6193252897724,-4.73524453282736,34320,8629
Route_54,41.6193673979093,-4.73524185061835,34321,8634
Route_54,41.6194235420492,-4.73522307515523,34322,8640
Route_54,41.6196822054906,-4.73507287145029,34323,8672
Route_54,41.6204581929639,-4.73467322230677,34324,8764
Route_54,41.6204833602911,-4.73465953435552,34325,8767
Route_54,41.6205028410363,-4.73464893920245,34326,8769
Route_54,41.6210649832982,-4.73434320239321,34327,8837
Route_54,41.622039456513,-4.7338657691882,34328,8952
Route_54,41.6225755076473,-4.73358354457843,34329,9016
Route_54,41.6225953671224,-4.73357308870469,34330,9019
Route_54,41.6230379836866,-4.7333400562209,34331,9071
Route_54,41.6236795974164,-4.73301550885372,34332,9148
Route_54,41.624020449001,-4.73285725859786,34333,9188
Route_54,41.6240972547316,-4.73281294854009,34334,9197
Route_54,41.6241717475856,-4.73276128916824,34335,9206
Route_54,41.6242170140032,-4.73271131960115,34336,9213
Route_54,41.6242737321131,-4.73263000842826,34337,9222
Route_54,41.624340186064,-4.73251961532552,34338,9234
Route_54,41.6244186246744,-4.7323503113126,34339,9250
Route_54,41.6244575215263,-4.7322586986232,34340,9259
Route_54,41.6245557659837,-4.73202266422962,34341,9281
Route_54,41.6246199255488,-4.73189123598775,34342,9294
Route_54,41.6246580202601,-4.73183759180739,34343,9300
Route_54,41.6246657179282,-4.73182986852639,34344,9302
Route_55,41.610307921935,-4.75149326730635,34345,1
Route_55,41.6103490269796,-4.75148865167607,34346,6
Route_55,41.6104050110876,-4.75150619376344,34347,12
Route_55,41.610436789363,-4.75152503879232,34348,16
Route_55,41.6104568436236,-4.75152906210584,34349,18
Route_55,41.6104849195779,-4.75153040321035,34350,21
Route_55,41.6105141446701,-4.75152635321225,34351,24
Route_55,41.6105423670374,-4.75151827990062,34352,28
Route_55,41.6105727412523,-4.75151017990442,34353,31
Route_55,41.6105993974859,-4.75150202658001,34354,34
Route_55,41.6106425310832,-4.75148577701903,34355,39
Route_55,41.6106895109479,-4.75146914218933,34356,44
Route_55,41.6108359063336,-4.75140342806843,34357,62
Route_55,41.6109070987427,-4.75136990045571,34358,70
Route_55,41.6110825720323,-4.75127870534913,34359,91
Route_55,41.6113693450112,-4.75112313722615,34360,125
Route_55,41.6115789089812,-4.7510064611339,34361,150
Route_55,41.6116512745238,-4.75096936596211,34362,159
Route_55,41.6117206022565,-4.75093164141504,34363,167
Route_55,41.6118028230492,-4.75088872607078,34364,177
Route_55,41.6119311674915,-4.75081898863633,34365,193
Route_55,41.6120875877235,-4.75072242911172,34366,212
Route_55,41.6122139262281,-4.75065269167728,34367,227
Route_55,41.612296146392,-4.75060172970597,34368,237
Route_55,41.6123843825487,-4.75054808552561,34369,248
Route_55,41.6124485542234,-4.75049980576332,34370,256
Route_55,41.6125006948111,-4.75045152600101,34371,263
Route_55,41.6126270325067,-4.75033619101327,34372,280
Route_55,41.6127393324728,-4.75021280939849,34373,296
Route_55,41.6129902530338,-4.74992911144107,34374,333
Route_55,41.6130244883746,-4.74989462435414,34375,338
Route_55,41.6131694206967,-4.74973450080808,34376,359
Route_55,41.613194236767,-4.74970663997608,34377,362
Route_55,41.613205971928,-4.74969345868364,34378,364
Route_55,41.6135178020835,-4.7493474537203,34379,409
Route_55,41.6137865953539,-4.74903907482021,34380,448
Route_55,41.6138203056461,-4.74900333722659,34381,453
Route_55,41.6138503854569,-4.74896980961388,34382,457
Route_55,41.6138975104656,-4.74891616543355,34383,464
Route_55,41.6139296225003,-4.74888521161352,34384,468
Route_55,41.6139616332533,-4.74885168162948,34385,473
Route_55,41.6140053150233,-4.74880221743282,34386,479
Route_55,41.6140895382166,-4.74872443337132,34387,491
Route_55,41.6141296444604,-4.74869492907214,34388,496
Route_55,41.6141817825402,-4.7486573781459,34389,502
Route_55,41.6142459524267,-4.74860641617458,34390,511
Route_55,41.6142920744931,-4.74858495850245,34391,516
Route_55,41.6143742924061,-4.7485474075762,34392,526
Route_55,41.6144625257201,-4.74852326769505,34393,536
Route_55,41.6145627907032,-4.74848839897783,34394,547
Route_55,41.6146490188763,-4.74846425909668,34395,557
Route_55,41.6147392575412,-4.74844816584258,34396,567
Route_55,41.6149383233261,-4.74843226314447,34397,589
Route_55,41.6149622391026,-4.74842477982308,34398,592
Route_55,41.6150033474459,-4.74841539209152,34399,596
Route_55,41.6150203923654,-4.74840466325546,34400,598
Route_55,41.6150394425594,-4.74838588779234,34401,601
Route_55,41.6150685191604,-4.74836308901569,34402,605
Route_55,41.6151066195144,-4.7483496779706,34403,609
Route_55,41.6152429784916,-4.74832956140298,34404,624
Route_55,41.6156139543458,-4.74829603379028,34405,666
Route_55,41.615919757117,-4.74827457611814,34406,700
Route_55,41.6160922092078,-4.74825982396854,34407,719
Route_55,41.6161293063324,-4.74825982396854,34408,723
Route_55,41.6161563771936,-4.74827055280461,34409,726
Route_55,41.6161714165561,-4.74828798716321,34410,728
Route_55,41.6161875958152,-4.74830758460946,34411,731
Route_55,41.6162076298299,-4.7483137232708,34412,733
Route_55,41.61623431465,-4.74830823351977,34413,736
Route_55,41.6164047940561,-4.74828638982063,34414,755
Route_55,41.6164424130178,-4.74828327994847,34415,759
Route_55,41.6164524392154,-4.7482712100079,34416,761
Route_55,41.6164744968446,-4.74825109344027,34417,764
Route_55,41.6165045754176,-4.7482376823952,34418,767
Route_55,41.6165567115774,-4.74822293024559,34419,773
Route_55,41.6165988215222,-4.74821488361855,34420,778
Route_55,41.6169412564358,-4.74818597799724,34421,816
Route_55,41.6170118991408,-4.74818001490133,34422,824
Route_55,41.617274583053,-4.74815721612469,34423,853
Route_55,41.6173989065268,-4.74815319281116,34424,867
Route_55,41.6174329950866,-4.74815587502017,34425,871
Route_55,41.617451041964,-4.74816392164723,34426,873
Route_55,41.6174690888362,-4.74818269711035,34427,875
Route_55,41.617490622709,-4.74819019801032,34428,878
Route_55,41.6175308679953,-4.74818537159292,34429,882
Route_55,41.6175799955193,-4.74817732496587,34430,888
Route_55,41.6176080683733,-4.74816525502529,34431,891
Route_55,41.6176311282087,-4.74815050287569,34432,894
Route_55,41.617663211444,-4.74813038630808,34433,898
Route_55,41.617705320666,-4.74811831636749,34434,903
Route_55,41.6178787704246,-4.74809819979986,34435,922
Route_55,41.6182206555596,-4.7480700366052,34436,960
Route_55,41.6184442338538,-4.74804857893306,34437,985
Route_55,41.6186888654061,-4.74803650899248,34438,1012
Route_55,41.6187259610372,-4.74803248567896,34439,1016
Route_55,41.6187610514793,-4.74803114457445,34440,1020
Route_55,41.618779097985,-4.74803516788797,34441,1022
Route_55,41.6187971444857,-4.74804455561954,34442,1024
Route_55,41.6188141883983,-4.74806333108265,34443,1027
Route_55,41.6188262193927,-4.7480700366052,34444,1028
Route_55,41.6188459181789,-4.74807207868715,34445,1031
Route_55,41.6188778559594,-4.74806870825136,34446,1035
Route_55,41.6191274773276,-4.74804550930063,34447,1062
Route_55,41.6191512830192,-4.74804549423729,34448,1065
Route_55,41.6191708332818,-4.74804147092377,34449,1067
Route_55,41.6191928899812,-4.74802873043092,34450,1070
Route_55,41.6192089312758,-4.74801867214712,34451,1071
Route_55,41.6192284815209,-4.74800459054977,34452,1074
Route_55,41.6192490343362,-4.74799319116146,34453,1076
Route_55,41.6192751013123,-4.7479864856389,34454,1079
Route_55,41.6194592656422,-4.74796971841221,34455,1100
Route_55,41.6194665931272,-4.7479690512803,34456,1101
Route_55,41.6196489624045,-4.74795208971123,34457,1121
Route_55,41.619750412501,-4.74794265413604,34458,1132
